run,workload_type,timestamp_ns,runtime_ns,voluntary_ctxt_switches,nonvoluntary_ctxt_switches,minor_page_faults,major_page_faults,start_cpu,end_cpu,time_microseconds
852,fork,25578402759867,69849,0,0,0,0,-1,-1,69.85
853,fork,25578402831316,63428,0,0,0,0,-1,-1,63.43
854,fork,25578402896033,59443,0,0,0,0,-1,-1,59.44
855,fork,25578402957103,138905,0,0,0,0,-1,-1,138.91
856,fork,25578403098264,62536,0,0,0,0,-1,-1,62.54
857,fork,25578403162359,60258,0,0,0,0,-1,-1,60.26
858,fork,25578403224005,64163,0,0,0,0,-1,-1,64.16
859,fork,25578403289449,59586,0,0,0,0,-1,-1,59.59
860,fork,25578403350292,60299,0,0,0,0,-1,-1,60.30
861,fork,25578403411895,64248,0,0,0,0,-1,-1,64.25
862,fork,25578403477496,67396,0,0,0,0,-1,-1,67.40
863,fork,25578403546505,61551,0,0,0,0,-1,-1,61.55
864,fork,25578403609352,67080,0,0,0,0,-1,-1,67.08
865,fork,25578403677719,63841,0,0,0,0,-1,-1,63.84
866,fork,25578403742830,59291,0,0,0,0,-1,-1,59.29
867,fork,25578403803518,62758,0,0,0,0,-1,-1,62.76
868,fork,25578403867654,59173,0,0,0,0,-1,-1,59.17
869,fork,25578403928105,67913,0,0,0,0,-1,-1,67.91
870,fork,25578403997316,78691,0,0,0,0,-1,-1,78.69
871,fork,25578404077355,68641,0,0,0,0,-1,-1,68.64
872,fork,25578404147279,69072,0,0,0,0,-1,-1,69.07
873,fork,25578404217686,69887,0,0,0,0,-1,-1,69.89
874,fork,25578404289013,69824,0,0,0,0,-1,-1,69.82
875,fork,25578404360655,64891,0,0,0,0,-1,-1,64.89
876,fork,25578404427237,76052,0,0,0,0,-1,-1,76.05
877,fork,25578404504972,67404,0,0,0,0,-1,-1,67.40
878,fork,25578404574232,65215,0,0,0,0,-1,-1,65.22
879,fork,25578404641302,66610,0,0,0,0,-1,-1,66.61
880,fork,25578404709584,61440,0,0,0,0,-1,-1,61.44
881,fork,25578404772725,59530,0,0,0,0,-1,-1,59.53
882,fork,25578404833969,65752,0,0,0,0,-1,-1,65.75
883,fork,25578404901523,66695,0,0,0,0,-1,-1,66.69
884,fork,25578404970043,63126,0,0,0,0,-1,-1,63.13
885,fork,25578405035047,64941,0,0,0,0,-1,-1,64.94
886,fork,25578405101785,62513,0,0,0,0,-1,-1,62.51
887,fork,25578405166100,74834,0,0,0,0,-1,-1,74.83
888,fork,25578405242685,67296,0,0,0,0,-1,-1,67.30
889,fork,25578405311685,63800,0,0,0,0,-1,-1,63.80
890,fork,25578405377221,61840,0,0,0,0,-1,-1,61.84
891,fork,25578405440842,95067,0,0,0,0,-1,-1,95.07
892,fork,25578405537691,64673,0,0,0,0,-1,-1,64.67
893,fork,25578405604326,60330,0,0,0,0,-1,-1,60.33
894,fork,25578405666603,64431,0,0,0,0,-1,-1,64.43
895,fork,25578405732760,64886,0,0,0,0,-1,-1,64.89
896,fork,25578405799347,59956,0,0,0,0,-1,-1,59.96
897,fork,25578405861016,64800,0,0,0,0,-1,-1,64.80
898,fork,25578405936153,69427,0,0,0,0,-1,-1,69.43
899,fork,25578406007092,77915,0,0,0,0,-1,-1,77.92
900,fork,25578406087174,63349,0,0,0,0,-1,-1,63.35
901,fork,25578406151915,61468,0,0,0,0,-1,-1,61.47
902,fork,25578406214788,68896,0,0,0,0,-1,-1,68.90
903,fork,25578406285048,61085,0,0,0,0,-1,-1,61.09
904,fork,25578406347462,61603,0,0,0,0,-1,-1,61.60
905,fork,25578406410346,58749,0,0,0,0,-1,-1,58.75
906,fork,25578406470469,59216,0,0,0,0,-1,-1,59.22
907,fork,25578406530936,64512,0,0,0,0,-1,-1,64.51
908,fork,25578406596725,59109,0,0,0,0,-1,-1,59.11
909,fork,25578406657101,57336,0,0,0,0,-1,-1,57.34
910,fork,25578406715713,60792,0,0,0,0,-1,-1,60.79
911,fork,25578406777795,59297,0,0,0,0,-1,-1,59.30
912,fork,25578406838535,58847,0,0,0,0,-1,-1,58.85
913,fork,25578406898636,69415,0,0,0,0,-1,-1,69.42
914,fork,25578406969376,66875,0,0,0,0,-1,-1,66.88
915,fork,25578407037523,63931,0,0,0,0,-1,-1,63.93
916,fork,25578407102772,64223,0,0,0,0,-1,-1,64.22
917,fork,25578407168292,60257,0,0,0,0,-1,-1,60.26
918,fork,25578407229832,60465,0,0,0,0,-1,-1,60.47
919,fork,25578407291571,62651,0,0,0,0,-1,-1,62.65
920,fork,25578407355496,62919,0,0,0,0,-1,-1,62.92
921,fork,25578407419667,58359,0,0,0,0,-1,-1,58.36
922,fork,25578407479266,62689,0,0,0,0,-1,-1,62.69
923,fork,25578407543315,59221,0,0,0,0,-1,-1,59.22
924,fork,25578407603815,59952,0,0,0,0,-1,-1,59.95
925,fork,25578407665051,69017,0,0,0,0,-1,-1,69.02
926,fork,25578407735370,64226,0,0,0,0,-1,-1,64.23
927,fork,25578407800883,58255,0,0,0,0,-1,-1,58.26
928,fork,25578407860430,63087,0,0,0,0,-1,-1,63.09
929,fork,25578407924837,59636,0,0,0,0,-1,-1,59.64
930,fork,25578407985729,68641,0,0,0,0,-1,-1,68.64
931,fork,25578408055619,63850,0,0,0,0,-1,-1,63.85
932,fork,25578408120850,60009,0,0,0,0,-1,-1,60.01
933,fork,25578408182144,72948,0,0,0,0,-1,-1,72.95
934,fork,25578408256396,63223,0,0,0,0,-1,-1,63.22
935,fork,25578408320904,61288,0,0,0,0,-1,-1,61.29
936,fork,25578408383435,58050,0,0,0,0,-1,-1,58.05
937,fork,25578408442792,61089,0,0,0,0,-1,-1,61.09
938,fork,25578408505160,59884,0,0,0,0,-1,-1,59.88
939,fork,25578408566318,59242,0,0,0,0,-1,-1,59.24
940,fork,25578408626821,66207,0,0,0,0,-1,-1,66.21
941,fork,25578408694302,60148,0,0,0,0,-1,-1,60.15
942,fork,25578408755748,58230,0,0,0,0,-1,-1,58.23
943,fork,25578408815253,61744,0,0,0,0,-1,-1,61.74
944,fork,25578408878232,61862,0,0,0,0,-1,-1,61.86
945,fork,25578408941350,61481,0,0,0,0,-1,-1,61.48
946,fork,25578409004369,67631,0,0,0,0,-1,-1,67.63
947,fork,25578409073277,75345,0,0,0,0,-1,-1,75.34
948,fork,25578409149904,59277,0,0,0,0,-1,-1,59.28
949,fork,25578409210472,67290,0,0,0,0,-1,-1,67.29
950,fork,25578409279033,57971,0,0,0,0,-1,-1,57.97
951,fork,25578409338281,58034,0,0,0,0,-1,-1,58.03
952,fork,25578409397694,66616,0,0,0,0,-1,-1,66.62
953,fork,25578409465606,60393,0,0,0,0,-1,-1,60.39
954,fork,25578409527303,58404,0,0,0,0,-1,-1,58.40
955,fork,25578409586968,63095,0,0,0,0,-1,-1,63.09
956,fork,25578409651362,57117,0,0,0,0,-1,-1,57.12
957,fork,25578409710269,57766,0,0,0,0,-1,-1,57.77
958,fork,25578409769721,64111,0,0,0,0,-1,-1,64.11
959,fork,25578409835634,60283,0,0,0,0,-1,-1,60.28
960,fork,25578409897619,58878,0,0,0,0,-1,-1,58.88
961,fork,25578409958179,65122,0,0,0,0,-1,-1,65.12
962,fork,25578410025003,59696,0,0,0,0,-1,-1,59.70
963,fork,25578410086432,59400,0,0,0,0,-1,-1,59.40
964,fork,25578410147540,69928,0,0,0,0,-1,-1,69.93
965,fork,25578410219256,67612,0,0,0,0,-1,-1,67.61
966,fork,25578410288753,62851,0,0,0,0,-1,-1,62.85
967,fork,25578410353483,63971,0,0,0,0,-1,-1,63.97
968,fork,25578410419367,65617,0,0,0,0,-1,-1,65.62
969,fork,25578410486938,62164,0,0,0,0,-1,-1,62.16
970,fork,25578410550996,66771,0,0,0,0,-1,-1,66.77
971,fork,25578410619504,63082,0,0,0,0,-1,-1,63.08
972,fork,25578410684409,61210,0,0,0,0,-1,-1,61.21
973,fork,25578410747363,65670,0,0,0,0,-1,-1,65.67
974,fork,25578410814820,68240,0,0,0,0,-1,-1,68.24
975,fork,25578410885211,61271,0,0,0,0,-1,-1,61.27
976,fork,25578410948360,108379,0,0,0,0,-1,-1,108.38
977,fork,25578411059575,80992,0,0,0,0,-1,-1,80.99
978,fork,25578411142904,67890,0,0,0,0,-1,-1,67.89
979,fork,25578411215516,99377,0,0,0,0,-1,-1,99.38
980,fork,25578411337587,99847,0,0,0,0,-1,-1,99.85
981,fork,25578411439653,81326,0,0,0,0,-1,-1,81.33
982,fork,25578411523232,84621,0,0,0,0,-1,-1,84.62
983,fork,25578411610038,77535,0,0,0,0,-1,-1,77.53
984,fork,25578411689666,81081,0,0,0,0,-1,-1,81.08
985,fork,25578411772894,81940,0,0,0,0,-1,-1,81.94
986,fork,25578411856885,76621,0,0,0,0,-1,-1,76.62
987,fork,25578411935506,78278,0,0,0,0,-1,-1,78.28
988,fork,25578412015855,78363,0,0,0,0,-1,-1,78.36
989,fork,25578412096284,76224,0,0,0,0,-1,-1,76.22
990,fork,25578412174508,77308,0,0,0,0,-1,-1,77.31
991,fork,25578412253850,84312,0,0,0,0,-1,-1,84.31
992,fork,25578412340223,72825,0,0,0,0,-1,-1,72.83
993,fork,25578412415140,74974,0,0,0,0,-1,-1,74.97
994,fork,25578412492094,74452,0,0,0,0,-1,-1,74.45
995,fork,25578412568606,77453,0,0,0,0,-1,-1,77.45
996,fork,25578412648103,72673,0,0,0,0,-1,-1,72.67
997,fork,25578412722781,75931,0,0,0,0,-1,-1,75.93
998,fork,25578412800686,73796,0,0,0,0,-1,-1,73.80
999,fork,25578412876498,85218,0,0,0,0,-1,-1,85.22
1000,vfork,25578412965840,27138,0,0,0,0,-1,-1,27.14
1001,vfork,25578412993704,46018,0,0,0,0,-1,-1,46.02
1002,vfork,25578413041706,28908,0,0,0,0,-1,-1,28.91
1003,vfork,25578413071039,21780,0,0,0,0,-1,-1,21.78
1004,vfork,25578413093119,18993,0,0,0,0,-1,-1,18.99
1005,vfork,25578413112386,17948,0,0,0,0,-1,-1,17.95
1006,vfork,25578413130620,18532,0,0,0,0,-1,-1,18.53
1007,vfork,25578413149449,17414,0,0,0,0,-1,-1,17.41
1008,vfork,25578413167143,17668,0,0,0,0,-1,-1,17.67
1009,vfork,25578413185091,17945,0,0,0,0,-1,-1,17.95
1010,vfork,25578413203321,18422,0,0,0,0,-1,-1,18.42
1011,vfork,25578413222006,18014,0,0,0,0,-1,-1,18.01
1012,vfork,25578413240315,18070,0,0,0,0,-1,-1,18.07
1013,vfork,25578413258678,17840,0,0,0,0,-1,-1,17.84
1014,vfork,25578413276767,18180,0,0,0,0,-1,-1,18.18
1015,vfork,25578413295206,20940,0,0,0,0,-1,-1,20.94
1016,vfork,25578413316440,17179,0,0,0,0,-1,-1,17.18
1017,vfork,25578413333870,16882,0,0,0,0,-1,-1,16.88
1018,vfork,25578413351018,24155,0,0,0,0,-1,-1,24.16
1019,vfork,25578413375485,18405,0,0,0,0,-1,-1,18.41
1020,vfork,25578413394173,18463,0,0,0,0,-1,-1,18.46
1021,vfork,25578413412908,20758,0,0,0,0,-1,-1,20.76
1022,vfork,25578413433946,18061,0,0,0,0,-1,-1,18.06
1023,vfork,25578413452307,17513,0,0,0,0,-1,-1,17.51
1024,vfork,25578413470110,19668,0,0,0,0,-1,-1,19.67
1025,vfork,25578413490045,16994,0,0,0,0,-1,-1,16.99
1026,vfork,25578413507302,16323,0,0,0,0,-1,-1,16.32
1027,vfork,25578413523888,19582,0,0,0,0,-1,-1,19.58
1028,vfork,25578413543747,18016,0,0,0,0,-1,-1,18.02
1029,vfork,25578413562064,16489,0,0,0,0,-1,-1,16.49
1030,vfork,25578413578818,23699,0,0,0,0,-1,-1,23.70
1031,vfork,25578413602801,16583,0,0,0,0,-1,-1,16.58
1032,vfork,25578413619656,16351,0,0,0,0,-1,-1,16.35
1033,vfork,25578413636283,20264,0,0,0,0,-1,-1,20.26
1034,vfork,25578413656817,23993,0,0,0,0,-1,-1,23.99
1035,vfork,25578413681074,16651,0,0,0,0,-1,-1,16.65
1036,vfork,25578413698004,19781,0,0,0,0,-1,-1,19.78
1037,vfork,25578413718064,16613,0,0,0,0,-1,-1,16.61
1038,vfork,25578413734947,17595,0,0,0,0,-1,-1,17.59
1039,vfork,25578413752796,19306,0,0,0,0,-1,-1,19.31
1040,vfork,25578413772377,16535,0,0,0,0,-1,-1,16.54
1041,vfork,25578413789192,16641,0,0,0,0,-1,-1,16.64
1042,vfork,25578413806103,19568,0,0,0,0,-1,-1,19.57
1043,vfork,25578413825940,16921,0,0,0,0,-1,-1,16.92
1044,vfork,25578413843134,16704,0,0,0,0,-1,-1,16.70
1045,vfork,25578413860119,19984,0,0,0,0,-1,-1,19.98
1046,vfork,25578413880356,17131,0,0,0,0,-1,-1,17.13
1047,vfork,25578413897792,16681,0,0,0,0,-1,-1,16.68
1048,vfork,25578413914745,20758,0,0,0,0,-1,-1,20.76
1049,vfork,25578413935779,16542,0,0,0,0,-1,-1,16.54
1050,vfork,25578413952574,17003,0,0,0,0,-1,-1,17.00
1051,vfork,25578413969874,19878,0,0,0,0,-1,-1,19.88
1052,vfork,25578413990027,21776,0,0,0,0,-1,-1,21.78
1053,vfork,25578414012088,19873,0,0,0,0,-1,-1,19.87
1054,vfork,25578414032211,24611,0,0,0,0,-1,-1,24.61
1055,vfork,25578414057135,19245,0,0,0,0,-1,-1,19.25
1056,vfork,25578414076648,18908,0,0,0,0,-1,-1,18.91
1057,vfork,25578414095830,17966,0,0,0,0,-1,-1,17.97
1058,vfork,25578414114050,20268,0,0,0,0,-1,-1,20.27
1059,vfork,25578414150475,21917,0,0,0,0,-1,-1,21.92
1060,vfork,25578414172658,20786,0,0,0,0,-1,-1,20.79
1061,vfork,25578414193721,16556,0,0,0,0,-1,-1,16.56
1062,vfork,25578414210546,16531,0,0,0,0,-1,-1,16.53
1063,vfork,25578414227348,19525,0,0,0,0,-1,-1,19.52
1064,vfork,25578414247149,17163,0,0,0,0,-1,-1,17.16
1065,vfork,25578414264575,32985,0,0,0,0,-1,-1,32.98
1066,vfork,25578414297825,19223,0,0,0,0,-1,-1,19.22
1067,vfork,25578414317318,17001,0,0,0,0,-1,-1,17.00
1068,vfork,25578414334624,17319,0,0,0,0,-1,-1,17.32
1069,vfork,25578414352218,20849,0,0,0,0,-1,-1,20.85
1070,vfork,25578414373338,16313,0,0,0,0,-1,-1,16.31
1071,vfork,25578414389924,15823,0,0,0,0,-1,-1,15.82
1072,vfork,25578414406043,20035,0,0,0,0,-1,-1,20.04
1073,vfork,25578414426380,16364,0,0,0,0,-1,-1,16.36
1074,vfork,25578414443011,16490,0,0,0,0,-1,-1,16.49
1075,vfork,25578414459788,19572,0,0,0,0,-1,-1,19.57
1076,vfork,25578414479626,16664,0,0,0,0,-1,-1,16.66
1077,vfork,25578414496556,16712,0,0,0,0,-1,-1,16.71
1078,vfork,25578414513537,19187,0,0,0,0,-1,-1,19.19
1079,vfork,25578414532988,16333,0,0,0,0,-1,-1,16.33
1080,vfork,25578414549588,16703,0,0,0,0,-1,-1,16.70
1081,vfork,25578414566596,19411,0,0,0,0,-1,-1,19.41
1082,vfork,25578414586302,17007,0,0,0,0,-1,-1,17.01
1083,vfork,25578414603588,16566,0,0,0,0,-1,-1,16.57
1084,vfork,25578414620438,19841,0,0,0,0,-1,-1,19.84
1085,vfork,25578414640557,17100,0,0,0,0,-1,-1,17.10
1086,vfork,25578414657971,20216,0,0,0,0,-1,-1,20.22
1087,vfork,25578414678446,19929,0,0,0,0,-1,-1,19.93
1088,vfork,25578414698643,16916,0,0,0,0,-1,-1,16.92
1089,vfork,25578414715837,16625,0,0,0,0,-1,-1,16.62
1090,vfork,25578414732758,20792,0,0,0,0,-1,-1,20.79
1091,vfork,25578414753830,16444,0,0,0,0,-1,-1,16.44
1092,vfork,25578414770549,16615,0,0,0,0,-1,-1,16.61
1093,vfork,25578414787428,19237,0,0,0,0,-1,-1,19.24
1094,vfork,25578414806927,16549,0,0,0,0,-1,-1,16.55
1095,vfork,25578414823745,16368,0,0,0,0,-1,-1,16.37
1096,vfork,25578414840377,19158,0,0,0,0,-1,-1,19.16
1097,vfork,25578414859825,16043,0,0,0,0,-1,-1,16.04
1098,vfork,25578414876139,16441,0,0,0,0,-1,-1,16.44
1099,vfork,25578414892845,19238,0,0,0,0,-1,-1,19.24
1100,vfork,25578414912348,16887,0,0,0,0,-1,-1,16.89
1101,vfork,25578414929512,18120,0,0,0,0,-1,-1,18.12
1102,vfork,25578414947914,20811,0,0,0,0,-1,-1,20.81
1103,vfork,25578414969032,17316,0,0,0,0,-1,-1,17.32
1104,vfork,25578414986645,19995,0,0,0,0,-1,-1,20.00
1105,vfork,25578415007081,22883,0,0,0,0,-1,-1,22.88
1106,vfork,25578415030229,17691,0,0,0,0,-1,-1,17.69
1107,vfork,25578415048186,16767,0,0,0,0,-1,-1,16.77
1108,vfork,25578415065221,24282,0,0,0,0,-1,-1,24.28
1109,vfork,25578415089784,16391,0,0,0,0,-1,-1,16.39
1110,vfork,25578415106449,16079,0,0,0,0,-1,-1,16.08
1111,vfork,25578415122812,20950,0,0,0,0,-1,-1,20.95
1112,vfork,25578415144142,16832,0,0,0,0,-1,-1,16.83
1113,vfork,25578415161252,16841,0,0,0,0,-1,-1,16.84
1114,vfork,25578415178368,22288,0,0,0,0,-1,-1,22.29
1115,vfork,25578415200922,16803,0,0,0,0,-1,-1,16.80
1116,vfork,25578415218005,16847,0,0,0,0,-1,-1,16.85
1117,vfork,25578415235107,18944,0,0,0,0,-1,-1,18.94
1118,vfork,25578415254334,16530,0,0,0,0,-1,-1,16.53
1119,vfork,25578415271141,16057,0,0,0,0,-1,-1,16.06
1120,vfork,25578415287490,19608,0,0,0,0,-1,-1,19.61
1121,vfork,25578415307372,17216,0,0,0,0,-1,-1,17.22
1122,vfork,25578415324862,17362,0,0,0,0,-1,-1,17.36
1123,vfork,25578415342490,21561,0,0,0,0,-1,-1,21.56
1124,vfork,25578415364558,17125,0,0,0,0,-1,-1,17.12
1125,vfork,25578415381982,16773,0,0,0,0,-1,-1,16.77
1126,vfork,25578415399007,19662,0,0,0,0,-1,-1,19.66
1127,vfork,25578415418919,48599,0,0,0,0,-1,-1,48.60
1128,vfork,25578415467801,16512,0,0,0,0,-1,-1,16.51
1129,vfork,25578415484600,21209,0,0,0,0,-1,-1,21.21
1130,vfork,25578415506128,16689,0,0,0,0,-1,-1,16.69
1131,vfork,25578415523086,16554,0,0,0,0,-1,-1,16.55
1132,vfork,25578415539894,19907,0,0,0,0,-1,-1,19.91
1133,vfork,25578415560077,17021,0,0,0,0,-1,-1,17.02
1134,vfork,25578415577394,16561,0,0,0,0,-1,-1,16.56
1135,vfork,25578415594224,19164,0,0,0,0,-1,-1,19.16
1136,vfork,25578415613658,16233,0,0,0,0,-1,-1,16.23
1137,vfork,25578415630164,16502,0,0,0,0,-1,-1,16.50
1138,vfork,25578415654151,20683,0,0,0,0,-1,-1,20.68
1139,vfork,25578415675137,16414,0,0,0,0,-1,-1,16.41
1140,vfork,25578415691817,19140,0,0,0,0,-1,-1,19.14
1141,vfork,25578415711249,23748,0,0,0,0,-1,-1,23.75
1142,vfork,25578415735273,20182,0,0,0,0,-1,-1,20.18
1143,vfork,25578415755720,17835,0,0,0,0,-1,-1,17.84
1144,vfork,25578415773829,20009,0,0,0,0,-1,-1,20.01
1145,vfork,25578415794124,16173,0,0,0,0,-1,-1,16.17
1146,vfork,25578415810563,16835,0,0,0,0,-1,-1,16.84
1147,vfork,25578415827670,20118,0,0,0,0,-1,-1,20.12
1148,vfork,25578415848095,16840,0,0,0,0,-1,-1,16.84
1149,vfork,25578415865211,17972,0,0,0,0,-1,-1,17.97
1150,vfork,25578415883460,21190,0,0,0,0,-1,-1,21.19
1151,vfork,25578415904936,17896,0,0,0,0,-1,-1,17.90
1152,vfork,25578415923115,17026,0,0,0,0,-1,-1,17.03
1153,vfork,25578415940421,19397,0,0,0,0,-1,-1,19.40
1154,vfork,25578415960109,16167,0,0,0,0,-1,-1,16.17
1155,vfork,25578415976551,16865,0,0,0,0,-1,-1,16.86
1156,vfork,25578415993690,21955,0,0,0,0,-1,-1,21.95
1157,vfork,25578416015907,17718,0,0,0,0,-1,-1,17.72
1158,vfork,25578416033892,17776,0,0,0,0,-1,-1,17.78
1159,vfork,25578416051950,19593,0,0,0,0,-1,-1,19.59
1160,vfork,25578416071803,17327,0,0,0,0,-1,-1,17.33
1161,vfork,25578416089403,16813,0,0,0,0,-1,-1,16.81
1162,vfork,25578416106481,20171,0,0,0,0,-1,-1,20.17
1163,vfork,25578416126938,16169,0,0,0,0,-1,-1,16.17
1164,vfork,25578416143376,17926,0,0,0,0,-1,-1,17.93
1165,vfork,25578416161573,19284,0,0,0,0,-1,-1,19.28
1166,vfork,25578416181120,17494,0,0,0,0,-1,-1,17.49
1167,vfork,25578416198863,16641,0,0,0,0,-1,-1,16.64
1168,vfork,25578416215771,20773,0,0,0,0,-1,-1,20.77
1169,vfork,25578416236828,16282,0,0,0,0,-1,-1,16.28
1170,vfork,25578416253383,21232,0,0,0,0,-1,-1,21.23
1171,vfork,25578416274886,18858,0,0,0,0,-1,-1,18.86
1172,vfork,25578416294028,16572,0,0,0,0,-1,-1,16.57
1173,vfork,25578416310873,21210,0,0,0,0,-1,-1,21.21
1174,vfork,25578416332392,20060,0,0,0,0,-1,-1,20.06
1175,vfork,25578416352738,16232,0,0,0,0,-1,-1,16.23
1176,vfork,25578416369218,16979,0,0,0,0,-1,-1,16.98
1177,vfork,25578416386462,19806,0,0,0,0,-1,-1,19.81
1178,vfork,25578416406545,16788,0,0,0,0,-1,-1,16.79
1179,vfork,25578416423608,16273,0,0,0,0,-1,-1,16.27
1180,vfork,25578416440131,19426,0,0,0,0,-1,-1,19.43
1181,vfork,25578416459825,19003,0,0,0,0,-1,-1,19.00
1182,vfork,25578416479118,17862,0,0,0,0,-1,-1,17.86
1183,vfork,25578416497239,20962,0,0,0,0,-1,-1,20.96
1184,vfork,25578416518462,17508,0,0,0,0,-1,-1,17.51
1185,vfork,25578416536272,17382,0,0,0,0,-1,-1,17.38
1186,vfork,25578416553931,21035,0,0,0,0,-1,-1,21.04
1187,vfork,25578416575270,20041,0,0,0,0,-1,-1,20.04
1188,vfork,25578416595599,18198,0,0,0,0,-1,-1,18.20
1189,vfork,25578416614083,19056,0,0,0,0,-1,-1,19.06
1190,vfork,25578416633416,18965,0,0,0,0,-1,-1,18.96
1191,vfork,25578416652642,18037,0,0,0,0,-1,-1,18.04
1192,vfork,25578416670955,22117,0,0,0,0,-1,-1,22.12
1193,vfork,25578416693359,27173,0,0,0,0,-1,-1,27.17
1194,vfork,25578416720782,20370,0,0,0,0,-1,-1,20.37
1195,vfork,25578416741427,23898,0,0,0,0,-1,-1,23.90
1196,vfork,25578416765602,18863,0,0,0,0,-1,-1,18.86
1197,vfork,25578416784718,17749,0,0,0,0,-1,-1,17.75
1198,vfork,25578416802737,23988,0,0,0,0,-1,-1,23.99
1199,vfork,25578416826995,16566,0,0,0,0,-1,-1,16.57
1200,vfork,25578416843833,17426,0,0,0,0,-1,-1,17.43
1201,vfork,25578416861525,20296,0,0,0,0,-1,-1,20.30
1202,vfork,25578416882111,17894,0,0,0,0,-1,-1,17.89
1203,vfork,25578416900266,16856,0,0,0,0,-1,-1,16.86
1204,vfork,25578416917402,21263,0,0,0,0,-1,-1,21.26
1205,vfork,25578416938951,17119,0,0,0,0,-1,-1,17.12
1206,vfork,25578416956339,17933,0,0,0,0,-1,-1,17.93
1207,vfork,25578416974533,19894,0,0,0,0,-1,-1,19.89
1208,vfork,25578416994679,19882,0,0,0,0,-1,-1,19.88
1209,vfork,25578417014834,17273,0,0,0,0,-1,-1,17.27
1210,vfork,25578417032360,19969,0,0,0,0,-1,-1,19.97
1211,vfork,25578417052608,17083,0,0,0,0,-1,-1,17.08
1212,vfork,25578417069967,17195,0,0,0,0,-1,-1,17.20
1213,vfork,25578417087442,19978,0,0,0,0,-1,-1,19.98
1214,vfork,25578417107696,17519,0,0,0,0,-1,-1,17.52
1215,vfork,25578417125485,16857,0,0,0,0,-1,-1,16.86
1216,vfork,25578417142607,20165,0,0,0,0,-1,-1,20.16
1217,vfork,25578417169626,17700,0,0,0,0,-1,-1,17.70
1218,vfork,25578417187591,17206,0,0,0,0,-1,-1,17.21
1219,vfork,25578417205094,21447,0,0,0,0,-1,-1,21.45
1220,vfork,25578417226836,18825,0,0,0,0,-1,-1,18.82
1221,vfork,25578417245921,17330,0,0,0,0,-1,-1,17.33
1222,vfork,25578417263513,20322,0,0,0,0,-1,-1,20.32
1223,vfork,25578417284098,17405,0,0,0,0,-1,-1,17.41
1224,vfork,25578417301787,17663,0,0,0,0,-1,-1,17.66
1225,vfork,25578417319723,21822,0,0,0,0,-1,-1,21.82
1226,vfork,25578417341809,19987,0,0,0,0,-1,-1,19.99
1227,vfork,25578417362071,17987,0,0,0,0,-1,-1,17.99
1228,vfork,25578417380323,21787,0,0,0,0,-1,-1,21.79
1229,vfork,25578417402379,17361,0,0,0,0,-1,-1,17.36
1230,vfork,25578417420020,17217,0,0,0,0,-1,-1,17.22
1231,vfork,25578417437492,20481,0,0,0,0,-1,-1,20.48
1232,vfork,25578417458278,17342,0,0,0,0,-1,-1,17.34
1233,vfork,25578417475883,17030,0,0,0,0,-1,-1,17.03
1234,vfork,25578417493185,21328,0,0,0,0,-1,-1,21.33
1235,vfork,25578417514797,17501,0,0,0,0,-1,-1,17.50
1236,vfork,25578417532592,17380,0,0,0,0,-1,-1,17.38
1237,vfork,25578417550228,20815,0,0,0,0,-1,-1,20.82
1238,vfork,25578417571349,16954,0,0,0,0,-1,-1,16.95
1239,vfork,25578417588583,16835,0,0,0,0,-1,-1,16.84
1240,vfork,25578417605689,20436,0,0,0,0,-1,-1,20.44
1241,vfork,25578417626405,17294,0,0,0,0,-1,-1,17.29
1242,vfork,25578417643971,17365,0,0,0,0,-1,-1,17.36
1243,vfork,25578417661601,22325,0,0,0,0,-1,-1,22.32
1244,vfork,25578417684186,17429,0,0,0,0,-1,-1,17.43
1245,vfork,25578417701878,17020,0,0,0,0,-1,-1,17.02
1246,vfork,25578417719158,20311,0,0,0,0,-1,-1,20.31
1247,vfork,25578417739775,16955,0,0,0,0,-1,-1,16.95
1248,vfork,25578417756995,82379,0,0,0,0,-1,-1,82.38
1249,vfork,25578417839663,20344,0,0,0,0,-1,-1,20.34
1250,vfork,25578417860289,17396,0,0,0,0,-1,-1,17.40
1251,vfork,25578417877967,20125,0,0,0,0,-1,-1,20.12
1252,vfork,25578417898395,20060,0,0,0,0,-1,-1,20.06
1253,vfork,25578417918721,16885,0,0,0,0,-1,-1,16.89
1254,vfork,25578417935887,20140,0,0,0,0,-1,-1,20.14
1255,vfork,25578417956318,20664,0,0,0,0,-1,-1,20.66
1256,vfork,25578417977267,16290,0,0,0,0,-1,-1,16.29
1257,vfork,25578417993820,18874,0,0,0,0,-1,-1,18.87
1258,vfork,25578418013072,20476,0,0,0,0,-1,-1,20.48
1259,vfork,25578418033831,16697,0,0,0,0,-1,-1,16.70
1260,vfork,25578418050786,17178,0,0,0,0,-1,-1,17.18
1261,vfork,25578418068242,21834,0,0,0,0,-1,-1,21.83
1262,vfork,25578418090340,18121,0,0,0,0,-1,-1,18.12
1263,vfork,25578418108754,16691,0,0,0,0,-1,-1,16.69
1264,vfork,25578418125727,19271,0,0,0,0,-1,-1,19.27
1265,vfork,25578418145275,16329,0,0,0,0,-1,-1,16.33
1266,vfork,25578418161872,16703,0,0,0,0,-1,-1,16.70
1267,vfork,25578418178855,19426,0,0,0,0,-1,-1,19.43
1268,vfork,25578418198561,17192,0,0,0,0,-1,-1,17.19
